,Course,Description,Image,Instructor,Link,Price,PrimaryCategory,PrimaryCategoryID,PrimarySubcategory,PrimarySubcategoryID,Rating
587,Simple Solutions for Common Dog Behavior & Training Problems,"Learn to address house soiling, chewing, barking, digging, separation anxiety, jumping up, pulling on leash and more",https://udemy-images.udemy.com/course/125_H/626182_207f_2.jpg,Ian Dunbar,/simple-solutions-for-common-dog-behavior-training-problems/,$99.99,Lifestyle,274,Pet Care & Training,192,4.46
588,Passive Income Powerhouse: Learn to Set Yourself Up For Life,"Learn the economic theories and various strategies that make passive income, and develop your own passive income streams",https://udemy-images.udemy.com/course/125_H/1094756_33bf.jpg,Jonathan Levi,/passive-income-powerhouse-learn-to-set-yourself-up-for-life/,$94.99,Personal Development,296,Personal Finance,148,4.32
589,Intro to Entrepreneurship: Get started as an Entrepreneur,Learn everything you need to know to become an Entrepreneur. Master the concepts and coming up with great business ideas,https://udemy-images.udemy.com/course/125_H/662354_4ff7_7.jpg,Evan Kimbrell,/intro-to-entrepreneurship-get-started-as-an-entrepreneur/,$194.99,Business,268,Entrepreneurship,26,4.59
590,Beginner Nikon Digital SLR (DSLR) Photography,Learn how to use your camera intuitively. Learn through doing rather than memorizing.,https://udemy-images.udemy.com/course/125_H/138374_4359_5.jpg,JP Teaches Photo .,/jp-nikon-dslr-for-beginners/,$19.99,Photography,273,Digital Photography,370,4.62
591,Dan Rather on Journalism & Finding the Truth in the News,Learn to ask the right questions & tell captivating stories. Practical advice for journalists & avid news consumers.,https://udemy-images.udemy.com/course/125_H/994402_b8ce.jpg,Dan Rather,/danrather/,$149.99,Business,268,Communications,28,4.64
592,Accounting & Financial Statement Analysis: Complete Training,Accounting & Financial Ratio Analysis made easy. Learn important accounting skills that will get your foot in the door!,https://udemy-images.udemy.com/course/125_H/640100_9f85_3.jpg,365 Careers,/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,$149.99,Business,268,Finance,24,4.42
593,Oracle SQL - Step by Step SQL,Discover essential SQL skills necessary to transform you into SQL developer which can earn you $70k+ in the IT Industry,https://udemy-images.udemy.com/course/125_H/396520_7239_7.jpg,Amarnath Reddy,/oracle-sql-step-by-step-approach/,$199.99,IT & Software,294,Other,140,4.55
594,Java Memory Management,"What Java professionals need to know about memory, garbage collection, tuning the VM, and avoiding memory leaks.",https://udemy-images.udemy.com/course/125_H/1014442_1030_2.jpg,Matt Greencroft,/java-memory-management/,$199.99,Development,288,Programming Languages,12,4.5
595,JavaScript Interview Prep: Practice Problems,Ace your next JavaScript coding interview by doing practice questions.  Learn important javascript skills & concepts.,https://udemy-images.udemy.com/course/125_H/1493228_a57c_3.jpg,Eric Traub,/javascript-interview-prep/,$174.99,Development,288,Software Engineering,20,4.75
596,The Ultimate Python Programming Tutorial ,Python Programming tutorial for beginners. This Python Training Course Comes with Certification of Completion,https://udemy-images.udemy.com/course/125_H/21323_192f_10.jpg,Infinite Skills,/the-ultimate-python-programming-course/,$49.99,Development,288,Programming Languages,12,4.17
597,CCNP All-in-1 Video Boot Camp With Chris Bryant,"Earn Your CCNP With Chris Bryant And Get Security Course FREE! Pass SWITCH 300-115, ROUTE 300-101, and TSHOOT 300-135!",https://udemy-images.udemy.com/course/125_H/16429_c92e_5.jpg,Chris Bryant,/ccnpallinone/,$49.99,IT & Software,294,IT Certification,132,4.62
598,Beginning Project Management: Project Management Level One,Project Management: Growing a Successful Career as a Project Manager,https://udemy-images.udemy.com/course/125_H/946742_7dc0.jpg,Joseph Phillips,/beginning-project-management-project-management-level-one/,$74.99,Business,268,Project Management,38,4.31
599,Process Mapping: The Practical Guide to Process Flowcharts,"Learn to model business process flows via real-world examples & project-based assignments, quizzes, and handouts!",https://udemy-images.udemy.com/course/125_H/1311030_7f83_6.jpg,Jeremy Aschenbrenner | The BA Guide,/process-mapping-process-flowcharts/,$174.99,Business,268,Data & Analytics,44,4.61
600,The Ultimate Amazon FBA Course 2018:  Complete A to Z Guide,Master Amazon FBA without any previous knowledge with this A to Z course - Start now even on a tight budget,https://udemy-images.udemy.com/course/125_H/1493440_6418_19.jpg,Harlan Cox,/amazontraining/,$199.99,Business,268,Other,60,4.68
601,The Complete Splunk Beginner Course,"LEARN SPLUNK from this best-selling course. Become the IT HERO, with real exercises and data sets!",https://udemy-images.udemy.com/course/125_H/1121520_55e7_8.jpg,Adam Frisbee,/splunker/,$39.99,Business,268,Data & Analytics,44,4.51
602,The Complete Web Development Course -  Build 15 Projects,"HTML, CSS, Javascript, jQuery, Bootstrap, PHP, MySQL, Wordpress, API's (Google , Facebook, Twitter), Mobile All covered!",https://udemy-images.udemy.com/course/125_H/548278_b005_2.jpg,Development Island (UK),/complete-web-development-course/,$199.99,Development,288,Web Development,8,4.62
603,Start and Run a Successful & Profitable Home SEO Business,Step-by-step actionable guide to starting your own home based SEO business regardless of SEO experience,https://udemy-images.udemy.com/course/125_H/338184_f90d_2.jpg,Christine Maisel,/start-a-home-seo-business-that-works-all-levels/,$199.99,Business,268,Home Business,46,4.55
604,Sounds True Presents: The Yoga of Awakening,An In-Depth Training in Energetic and Emotional Healing with Seane Corn,https://udemy-images.udemy.com/course/125_H/787672_9095_2.jpg,Sounds True,/seane-corn/,$199.99,Health & Fitness,276,Yoga,230,4.69
605,Modern Productivity — Superhuman Focus In A Distracted World,"Boost your productivity, reclaim your focus, and achieve your goals with this proven approach to personal productivity",https://udemy-images.udemy.com/course/125_H/1434492_9e1e_3.jpg,Brad Merrill,/modern-productivity/,$189.99,Personal Development,296,Productivity,144,4.5
606,Build an Advanced Keylogger using C++ for Ethical Hacking!,Take this course to learn how to code a fully functional keylogger in C++ for use in Windows!,https://udemy-images.udemy.com/course/125_H/760210_7215_2.jpg,Ermin Kreponic,/how-to-create-an-advanced-keylogger-from-scratch-for-windows/,$199.99,IT & Software,294,Network & Security,134,4.39
607,The Complete Kotlin Developer Course,Use Kotlin instead of Java. Kotlin is a new language that makes programming for Android or Javascript a dream.,https://udemy-images.udemy.com/course/125_H/1319436_0c91.jpg,Codestars by Rob Percival,/the-complete-kotlin-developer-course-java/,$199.99,Development,288,Programming Languages,12,4.5
608,Meditation and Mudras,"How to develop a powerful, therapeutic meditation practice",https://udemy-images.udemy.com/course/125_H/1312100_37e5_2.jpg,Lisa Powers,/meditation-mudras/,$199.99,Personal Development,296,Personal Transformation,142,4.61
609,Sketching for UX Designers - Boost UX work with pen & paper!,"Learn how to boost your UX design workflow with sketching user interfaces, animations and storyboarding.",https://udemy-images.udemy.com/course/125_H/1170144_57f7_5.jpg,Krisztina Szerovay,/sketching-for-ux-designers/,$94.99,Design,269,User Experience,114,4.55
610,Value Investing Bootcamp: How to Invest Wisely,"Learn the Secrets of the Best Stock Investors, Manage Your Own Portfolio, And Get Higher Than Average ROI",https://udemy-images.udemy.com/course/125_H/203732_88ed_3.jpg,Nick Kraakman,/value-investing-bootcamp-how-to-invest-wisely/,$199.99,Personal Development,296,Personal Finance,148,4.5
611,Mini Habit Mastery: The Scientific Way To Change Your Habits,"Learn how to always overcome resistance, take action, succeed every day, and make changes that last.",https://udemy-images.udemy.com/course/125_H/143564_1087_5.jpg,Stephen Guise,/mini-habit-mastery/,$149.99,Personal Development,296,Personal Transformation,142,4.56
612,"Build a 3D ""The Legend Of Zenda"" Game in Unity® and Blender",Learn to build a game in UnityÂ®. Create the game's art from scratch in Blender.,https://udemy-images.udemy.com/course/125_H/1186394_7340_2.jpg,Mammoth Interactive,/build-the-legend-of-zenda-game-in-unity3d-and-blender/,$199.99,Development,288,Game Development,14,4.56
613,Angular 5 RxJs Reactive Programming & FREE Ebook,"Uses Angular 5 (formerly Angular 2)  Learn RxJs, Observables  + Build Angular Applications in Reactive Programming Style",https://udemy-images.udemy.com/course/125_H/1123098_8299_2.jpg,Angular University,/rxjs-reactive-angular-course/,$149.99,Development,288,Web Development,8,4.31
614,"Part 1: AWS Certified Associate (SA,CD,SO) Guide & Questions","Solutions Architect, Sysops Administrator, Developer Certification with Hands on, 450+ Exam Prep Questions",https://udemy-images.udemy.com/course/125_H/1135330_0e31_2.jpg,Chandra Lingam,/aws-certified-solutions-architect-guide-question-bank-i/,$94.99,IT & Software,294,IT Certification,132,4.48
615,ICOs: Investing in Alt-coins and Initial Coin Offerings,Crypto Unlocked! Learn how to invest in ICOs. From setting up ETH wallet to investing strategies. Get 10x profits back!,https://udemy-images.udemy.com/course/125_H/1368274_fabe_4.jpg,Adelka Skotak,/icos-investing-in-alt-coins-and-initial-coin-offerings/,$99.99,Business,268,Finance,24,4.31
616,Online Japanese N5 Course(All 15 lessons),???????N5???? (JLPT N5 Level Elementary Japanese Study Course),https://udemy-images.udemy.com/course/125_H/620926_1438.jpg,Attain Corp.,/japanese-n5-course/,$149.99,Language,279,Japanese,262,4.55
617,Music Production in Logic Pro X - The Complete Course!,"Join Successful students in Music Production in Logic Pro X for Creating, Recording, Mix and Master Music in Logic Pro",https://udemy-images.udemy.com/course/125_H/897192_2cee_5.jpg,Tomas George,/thecompletelogicprox/,$194.99,Music,278,Production,298,4.5
618,The Complete Ethical Hacker Certification Exam Prep Course,This Course WILL provide EVERYTHING Needed to allow you to Pass your Ethical Hacking Exam,https://udemy-images.udemy.com/course/125_H/1163956_c818_2.jpg,Tim Pierson,/the-complete-ceh-exam-prep-course-become-an-ethical-hacker/,$194.99,IT & Software,294,Network & Security,134,4.45
619,Oracle DBA 11g/12c - Database Administration for Junior DBA,Learn to become an Oracle Database Administrator (DBA) in 6 weeks and get a well paid job as a Junior DBA.,https://udemy-images.udemy.com/course/125_H/1170864_e2f0_2.jpg,Amarnath Reddy,/oracledbatraining/,$199.99,Office Productivity,292,Oracle,106,4.37
620,Ultimate Ethical Hacking Boot Camp - Beginner to Pro,Learn Ethical Hacking from world-famous Hacker Bryan Seely. Learn real hacker secrets from the real thing.,https://udemy-images.udemy.com/course/125_H/957218_eeed_4.jpg,Seely Security,/cybersecurity-ultimate-ethical-hacking-boot-camp/,$199.99,IT & Software,294,Network & Security,134,4.28
621,How I Got Famous On Instagram In Just A Few Months!,Gain 100's of REAL Instagram Followers A DAY using secrets that celebrities and influencers use to gain MILLIONS of fans,https://udemy-images.udemy.com/course/125_H/1287320_f5be_2.jpg,Rob Level,/get-instagram-famous/,$99.99,Marketing,290,Social Media Marketing,66,4.61
622,Punctuation Mastery,"How To Use Commas, Dashes & Semi-Colons Like A Pro",https://udemy-images.udemy.com/course/125_H/484114_6ad5_3.jpg,Shani Raja,/punctuation-mastery/,$149.99,Business,268,Communications,28,4.53
623,C Programming For Beginners,"Learn C in ten easy steps on Windows, Mac OS X or Linux",https://udemy-images.udemy.com/course/125_H/111712_d7d9_7.jpg,Huw Collingbourne,/c-programming-for-beginners/,$144.99,Development,288,Programming Languages,12,4.26
624,Complete iOS 11 Machine Learning Masterclass,iOS 11 & Swift 4 the most comprehensive course on Machine Learning for iOS development. Master building smart apps iOS11,https://udemy-images.udemy.com/course/125_H/1246246_04dd_2.jpg,Yohann Taieb,/complete-ios-machine-learning-masterclass/,$199.99,Development,288,Mobile Apps,10,4.35
625,Apache Kafka Series - Kafka Cluster Setup & Administration,"Hands-On Training on ZooKeeper Quorum Setup, Kafka Cluster Setup and Administration in AWS.",https://udemy-images.udemy.com/course/125_H/1141702_3eed_4.jpg,Stephane Maarek,/kafka-cluster-setup/,$184.99,IT & Software,294,Other,140,4.68
626,"Microsoft Excel - Data Visualization, Excel Charts & Graphs",Master 20+ Excel charts & graphs in Microsoft Excel 2016 with hands-on demos from a best-selling Excel instructor,https://udemy-images.udemy.com/course/125_H/636822_bb3b_3.jpg,Chris Dutton,/advanced-excel-charts-graphs/,$174.99,Office Productivity,292,Microsoft,96,4.65
627,Apache Kafka Series - Kafka Connect Hands-on Learning,"Kafka Connect - Learn How to Source Twitter Data, Store in Apache Kafka Topics & Sink in ElasticSearch and PostgreSQL",https://udemy-images.udemy.com/course/125_H/1141696_6151_3.jpg,Stephane Maarek,/kafka-connect/,$49.99,Development,288,Software Engineering,20,4.6
628,System Center Configuration Manager (SCCM) For Beginners,"The fluff-free SCCM course that shows you how to install and administrate SCCM within your network, screen-by-screen",https://udemy-images.udemy.com/course/125_H/1194706_10f5_3.jpg,Paul Hill,/system-center-configuration-manager/,$199.99,IT & Software,294,Operating Systems,138,4.67
629,Bestselling T-shirt Design Mastery With Adobe Illustrator,"Learn How To Design Bestselling Tshirt Using Adobe Illustrator CC for Merch by Amazon, Teespring Or Red Bubble.",https://udemy-images.udemy.com/course/125_H/1357502_4c0d_4.jpg,Masuk Sarker Batista,/t-shirt-design-with-illustrator/,$189.99,Design,269,Graphic Design,110,4.68
630,Active Directory & Group Policy Lab,Learn REAL job skills and stack your resume with the experience you will gain in this course!,https://udemy-images.udemy.com/course/125_H/700114_3644_2.jpg,Paul Hill,/active-directory-group-policy-2012/,$199.99,IT & Software,294,Operating Systems,138,4.58
631,How to Motivate Employees (So That Productivity Increases)!,"Proven Ways to Motivate by An Award Winning MBA Prof, Venture Capitalist, Author, Ivy MBA Grad & Successful Entrepreneur",https://udemy-images.udemy.com/course/125_H/1329850_1eb8_3.jpg,Chris Haroun,/how-to-motivate-employees-so-that-productivity-increases/,$199.99,Business,268,Management,30,4.42
